Unnamed: 0,CustomerID,Churn,CityTier,WarehouseToHome,HourSpendOnApp,NumberOfDeviceRegistered,SatisfactionScore,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,"Tenure_(0, 12)","Tenure_(12, 24)","Tenure_(24, 48)","Tenure_(48, 60)","Tenure_(60, 72)",PreferredLoginDevice_Computer,PreferredLoginDevice_Mobile Phone,PreferredLoginDevice_Phone,PreferredPaymentMode_CC,PreferredPaymentMode_COD,PreferredPaymentMode_Cash on Delivery,PreferredPaymentMode_Credit Card,PreferredPaymentMode_Debit Card,PreferredPaymentMode_E wallet,PreferredPaymentMode_UPI,Gender_Female,Gender_Male,PreferedOrderCat_Fashion,PreferedOrderCat_Grocery,PreferedOrderCat_Laptop & Accessory,PreferedOrderCat_Mobile,PreferedOrderCat_Mobile Phone,PreferedOrderCat_Others,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single
3182,53183,0,1,7,3.0,5,5,9,0,12,2,2,3,279.02,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
3183,53184,0,2,7,3.0,5,3,6,0,12,2,2,3,184.85,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
3184,53185,0,3,21,3.0,4,3,3,1,19,2,2,7,150.79,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
3185,53186,1,3,9,3.0,4,5,2,0,12,1,2,3,155.41,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
3186,53187,0,3,29,3.0,4,3,3,0,12,2,2,3,159.47,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
3187,53188,0,1,10,3.0,4,2,6,1,17,2,2,2,320.13,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0
3188,53189,0,1,13,4.0,4,3,2,0,21,3,3,3,152.73,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
3189,53190,0,3,15,3.0,4,3,2,0,13,2,2,3,196.04,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
3190,53191,0,1,16,4.0,4,2,3,1,13,2,2,6,188.22,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
3191,53192,0,1,10,4.0,4,3,3,0,21,2,2,1,145.83,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
3192,53193,0,3,7,3.0,4,5,9,0,21,7,9,11,208.81,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
3193,53194,0,1,7,3.0,4,2,3,0,13,7,9,9,151.91,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
3194,53195,1,3,33,4.0,4,5,4,0,15,1,2,1,167.86,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
3195,53196,0,1,13,4.0,4,2,3,1,14,1,2,3,151.59,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
3196,53197,0,1,10,3.0,4,3,3,0,16,7,8,9,219.34,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0
3197,53198,0,3,10,4.0,4,3,3,0,15,1,2,3,180.61,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
3198,53199,0,1,13,3.0,6,2,3,0,14,12,12,9,191.46,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
3199,53200,0,1,13,2.0,4,2,5,0,24,5,5,8,202.25,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
3200,53201,0,2,26,3.0,4,4,4,0,16,4,6,2,232.25,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0
3201,53202,0,1,16,3.0,5,4,4,1,12,2,2,4,213.47,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
3202,53203,0,1,10,3.0,5,2,2,0,14,1,2,2,145.45,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
3203,53204,1,1,17,3.0,4,3,3,1,12,1,2,2,135.09,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
3204,53205,1,1,10,4.0,4,5,3,1,12,10,10,8,158.48,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
3205,53206,0,1,10,3.0,5,3,3,0,19,2,2,1,137.81,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
3206,53207,0,1,11,3.0,3,5,4,0,17,1,2,3,153.19,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
3207,53208,0,3,15,3.0,3,4,2,0,23,1,2,3,173.51,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
3208,53209,0,3,14,3.0,5,2,2,0,21,2,2,6,165.28,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
3209,53210,0,1,7,4.0,6,2,3,0,19,3,3,9,152.2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
3210,53211,0,3,9,3.0,3,4,5,0,13,3,3,3,206.2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
3211,53212,0,3,10,4.0,3,2,3,1,21,2,2,5,171.47,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
3212,53213,0,1,17,4.0,3,2,5,0,18,2,2,1,171.8,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
3213,53214,0,1,35,4.0,3,3,3,1,12,4,4,9,157.21,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
3214,53215,0,1,16,3.0,5,4,3,0,15,5,8,7,211.21,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
3215,53216,1,3,10,4.0,4,3,11,0,15,2,3,1,170.77,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
3216,53217,0,1,9,4.0,5,3,3,0,12,3,12,11,170.53,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
3217,53218,0,3,17,3.0,4,2,3,0,13,1,2,9,178.96,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
3218,53219,1,3,15,3.0,4,3,5,1,15,2,2,4,192.96,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
3219,53220,0,1,7,3.0,3,2,2,0,14,2,2,9,201.25,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
3220,53221,0,1,7,4.0,4,5,3,0,12,2,2,8,199.12,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
3221,53222,0,1,10,3.0,4,2,5,0,16,4,6,8,236.59,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
3222,53223,0,3,21,3.0,4,5,4,0,13,1,2,8,174.6,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
3223,53224,0,3,12,3.0,5,5,7,1,22,1,2,6,229.75,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0
3224,53225,0,1,14,3.0,3,3,5,0,20,2,2,4,273.14,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
3225,53226,0,2,17,4.0,5,2,5,0,17,13,13,7,316.41,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
3226,53227,0,3,23,3.0,4,5,10,0,15,2,3,3,179.05,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
3227,53228,0,1,17,3.0,4,5,3,0,22,2,2,9,212.93,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0
3228,53229,0,2,7,3.0,5,3,3,0,17,3,3,11,316.89,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0
3229,53230,0,3,15,3.0,4,4,9,0,16,2,3,3,163.75,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
3230,53231,1,1,7,4.0,6,4,9,1,14,2,4,8,147.16,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
3231,53232,0,1,15,4.0,3,5,11,0,15,1,1,6,242.13,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
3232,53233,0,1,7,3.0,4,3,6,1,15,1,2,1,203.61,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
3233,53234,0,1,31,3.0,6,3,4,0,15,1,2,5,162.08,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
3234,53235,0,3,10,3.0,4,3,11,1,13,2,12,14,262.7,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
3235,53236,0,3,34,3.0,4,2,9,0,24,5,8,8,178.04,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
3236,53237,0,3,17,3.0,4,3,3,0,12,1,2,1,151.42,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
3237,53238,1,1,26,3.0,3,3,8,1,13,3,3,3,152.59,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
3238,53239,0,3,22,3.0,5,2,5,0,19,1,3,3,193.04,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
3239,53240,0,1,15,4.0,4,3,5,0,12,2,5,4,186.42,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
3240,53241,0,1,16,3.0,4,5,3,0,15,1,2,3,150.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
3241,53242,0,2,10,3.0,3,4,11,0,16,4,4,7,188.89,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0
3242,53243,0,1,16,3.0,4,2,9,0,12,1,3,2,236.03,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
3243,53244,0,1,9,3.0,5,2,2,1,21,3,3,4,148.42,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
3244,53245,0,1,14,3.0,5,5,10,0,20,2,2,8,193.11,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
3245,53246,0,3,17,3.0,4,4,3,0,15,1,3,3,147.97,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
3246,53247,0,1,13,3.0,4,2,4,0,18,2,3,3,149.5,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
3247,53248,0,1,9,4.0,4,5,4,0,12,1,2,1,175.93,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
3248,53249,0,1,31,4.0,4,2,3,0,16,3,5,8,178.09,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
3249,53250,0,1,9,4.0,4,3,8,1,14,1,2,2,155.57,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
3250,53251,0,1,15,3.0,4,5,5,0,15,2,2,1,176.21,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
3251,53252,0,3,10,3.0,5,5,3,0,16,2,2,17,293.56,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
3252,53253,1,1,7,4.0,4,2,3,1,14,6,8,9,151.86,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
3253,53254,0,3,33,3.0,4,2,3,0,24,1,2,5,186.8,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
3254,53255,0,3,9,3.0,6,3,2,0,14,1,4,2,191.32,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
3255,53256,0,1,17,4.0,3,3,3,0,19,2,2,3,160.05,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
3256,53257,1,3,34,4.0,2,3,6,1,13,2,2,4,188.97,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
3257,53258,0,3,9,3.0,4,2,3,0,23,1,2,5,187.74,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
3258,53259,1,1,9,4.0,4,5,7,1,14,2,2,5,323.59,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0
3259,53260,0,3,15,4.0,5,5,3,0,16,1,2,10,200.87,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
3260,53261,0,1,26,3.0,4,2,2,0,19,2,2,3,167.58,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
3261,53262,0,1,7,4.0,6,2,5,0,15,3,3,1,168.64,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
3262,53263,0,1,34,4.0,4,3,6,0,13,2,2,2,168.35,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
3263,53264,1,3,15,3.0,5,5,8,0,18,2,2,3,178.26,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
3264,53265,0,1,7,4.0,2,2,4,0,17,1,2,4,157.8,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
3265,53266,0,1,26,4.0,4,5,11,1,12,1,2,5,179.85,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
3266,53267,0,3,6,3.0,4,2,2,0,20,1,2,2,168.42,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
3267,53268,0,1,17,3.0,4,5,2,1,14,4,5,4,152.82,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
3268,53269,0,1,9,4.0,2,5,8,1,13,5,5,13,184.8,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
3269,53270,0,1,9,3.0,5,5,3,0,12,2,2,4,168.81,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
3270,53271,0,3,15,4.0,4,2,3,0,17,1,2,3,150.72,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
3271,53272,0,1,7,3.0,6,3,5,0,22,2,2,3,163.33,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
3272,53273,0,1,9,3.0,2,4,3,0,25,1,4,8,167.44,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
3273,53274,0,3,15,4.0,4,5,7,0,18,2,2,3,190.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
3274,53275,0,1,15,4.0,4,2,3,0,19,1,15,10,309.3,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
3275,53276,1,1,13,4.0,2,5,3,1,22,2,2,1,141.01,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
3276,53277,0,1,16,3.0,5,4,3,0,12,2,2,1,151.94,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
3277,53278,0,1,18,3.0,4,3,10,0,21,2,2,5,156.49,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
3278,53279,0,1,9,4.0,4,3,7,0,16,1,2,4,301.39,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
3279,53280,1,1,7,3.0,5,5,3,1,12,1,2,1,148.19,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
3280,53281,0,1,14,3.0,4,3,2,0,12,1,3,8,241.91000000000005,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0
3281,53282,1,3,23,4.0,4,5,7,0,16,2,2,3,178.24,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
3282,53283,0,1,9,3.0,4,2,3,1,17,4,4,1,292.52,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
3283,53284,0,1,7,3.0,4,4,2,0,16,1,2,6,177.28,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0
3284,53285,0,1,30,3.0,2,3,3,0,25,2,2,8,152.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
3285,53286,1,1,9,3.0,4,4,9,1,17,6,14,9,317.46,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
3286,53287,0,1,7,3.0,2,3,5,0,14,1,3,3,150.06,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
3287,53288,0,1,7,3.0,5,2,11,1,14,1,2,3,185.62,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
3288,53289,1,1,9,3.0,4,3,8,0,18,1,3,2,168.82,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
3289,53290,0,2,20,3.0,4,4,5,0,14,2,2,5,146.43,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
3290,53291,0,1,11,4.0,5,3,3,0,13,2,7,9,186.62,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
3291,53292,0,1,23,3.0,5,3,8,0,15,2,2,1,175.94,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
3292,53293,0,1,9,3.0,5,2,7,1,25,2,2,1,193.77,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
3293,53294,0,1,9,4.0,5,3,3,0,15,2,2,1,147.74,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
3294,53295,0,1,36,4.0,4,4,3,0,14,3,8,9,169.34,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
3295,53296,0,1,19,3.0,5,5,4,0,16,2,2,3,187.88,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
3296,53297,0,1,23,4.0,5,2,3,0,17,2,2,4,150.53,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
3297,53298,1,3,18,3.0,4,2,3,0,19,1,8,8,201.54,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0
3298,53299,1,3,9,3.0,4,2,6,0,17,1,8,4,176.6,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
3299,53300,0,1,21,4.0,4,5,8,0,18,2,2,1,296.59,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
3300,53301,0,1,12,3.0,5,2,3,1,17,1,2,9,253.08,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
3301,53302,0,1,14,3.0,4,3,5,0,22,1,2,6,227.21,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
3302,53303,0,3,9,3.0,4,4,3,1,21,8,8,6,172.79,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
3303,53304,0,2,10,3.0,4,2,2,0,20,2,2,3,162.37,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
3304,53305,1,1,12,3.0,5,3,3,1,15,1,2,8,148.66,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
3305,53306,0,1,10,3.0,4,2,3,0,12,2,2,1,142.06,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
3306,53307,0,3,33,4.0,4,3,4,0,15,3,5,18,288.07,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
3307,53308,0,1,11,3.0,4,4,11,0,13,2,3,4,184.33,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
3308,53309,0,1,9,4.0,2,5,9,0,14,2,2,2,159.24,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
3309,53310,0,3,7,3.0,2,5,3,0,23,1,2,9,165.37,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
3310,53311,0,1,34,3.0,5,5,3,0,12,2,2,2,150.59,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
3311,53312,0,3,7,3.0,4,2,3,1,15,3,5,12,187.01,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
3312,53313,0,3,20,4.0,4,2,4,0,12,1,2,4,169.03,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
3313,53314,0,1,12,4.0,5,2,11,0,13,1,2,4,162.61,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
3314,53315,0,3,14,4.0,5,2,9,1,19,1,3,5,234.34,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0
3315,53316,0,3,16,4.0,4,5,6,1,13,2,3,3,232.61,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0
3316,53317,0,1,15,4.0,2,3,7,0,13,2,2,4,176.75,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
3317,53318,0,1,32,3.0,5,2,5,0,23,2,2,1,263.26,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
3318,53319,0,3,23,4.0,5,3,6,0,20,2,2,1,188.34,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
3319,53320,0,2,15,4.0,5,2,3,0,14,1,2,5,174.36,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
3320,53321,0,1,7,3.0,5,2,8,0,23,3,3,3,172.75,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
3321,53322,0,1,15,4.0,2,2,4,1,25,2,2,3,153.18,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
3322,53323,0,1,9,3.0,4,2,7,1,15,1,3,3,150.15,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
3323,53324,0,2,15,4.0,5,5,2,0,22,2,2,4,148.42,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
3324,53325,0,3,10,4.0,4,5,3,1,19,2,2,4,166.94,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
3325,53326,0,1,16,4.0,5,3,3,1,21,3,6,16,231.85,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
3326,53327,1,1,32,4.0,4,4,3,1,20,1,8,9,145.22,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
3327,53328,0,1,7,4.0,4,2,2,0,13,1,2,3,148.14,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
3328,53329,0,3,11,3.0,5,5,3,0,13,2,2,4,167.56,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
3329,53330,0,1,7,3.0,4,5,4,0,17,2,2,3,160.8,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
3330,53331,0,1,11,3.0,5,2,2,0,18,1,4,5,156.62,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
3331,53332,0,3,12,3.0,4,4,3,0,15,3,6,4,190.24,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
3332,53333,0,3,16,4.0,5,4,2,0,20,1,2,3,153.99,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
3333,53334,0,1,10,4.0,2,2,4,1,14,1,2,4,177.31,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
3334,53335,0,1,18,3.0,4,2,5,1,20,2,2,3,148.56,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
